21583,2021-04-18 10:50:38,baricco1,sondaggio ipsos italiani insoddisfatti della campagna vaccinale un terzo degli elettori si farebbe senza problemi il vaccino astrazeneca notare che renzie dice che sui vaccini va tutto bene italiani invece insoddisfatti e sconnesso ormai dalla realta col suo 2 ,0
21586,2021-04-18 10:45:41,pippomec,quando mi chiedono se abbia paura del vaccino rispondo cosi mi faccio sempre tutti i vaccini che reputo necessari vado in moto e bevo come una spugna credo che siano altri i fattori di rischio nella mia vita iomivaccino,0
21587,2021-04-18 10:45:28,pixel_di, n 5 giornalisti giornalisti anche entro oggi potete darci una lista di trombosi per numero di vaccinati di ogni tipo di vaccino ma come ci avete fatto viaggiare cosi in maniera cieca domani rimprovero i vostri direttori dirottati ,0
21588,2021-04-18 10:45:27,craftytrader, i dati sul vaccino cinese sono diversi da paese a paese al momento non e chiaro che i vaccini cinesi siano peggiori di quello russo anzi la mia non e maleducazione e solamente capire come lei possa essere sicuro della superiorita del vaccino russo ,0
21590,2021-04-18 10:39:51,pixel_di, n 3 comunque io continuerei a vaccinare anche con questo vaccino il vantaggio e veramente altissimo anche con qualche morto risarciamo i deceduti di trombosi ma acquistiamo miliardi di euro ogni mese riaprendo il prima possibile okey ,0
21593,2021-04-18 10:29:29,original_lf, si erano ammalati nei controlli sulle piste c e correlazione stroncati da trombosi dopo quattro giorni da vaccino nessunacorrelazione,0
21594,2021-04-18 10:25:07,ciaobydany, a parte che si potrebbe non esserci collegamento ma in ogni caso i vaccini non sono automaticamente sicuri e privi di controindicazioni non e un caso che proprio quella tipologia di vaccino in europa non e autorizzata e dubito lo sara mai ,0
21595,2021-04-18 10:13:41,sbisin,questo mantra del liberate i brevetti dei vaccini covid che tanto piace a una vasta area politica trasversale e uno specchietto per le allodole il vaccino moderna e gia libero da piu di 6 mesi eppure non risulta che industrie farmaceutiche europee si adoperino per produrlo ,0
21596,2021-04-18 10:13:11,giannaci1, non tutti hanno potuto scegliere il vaccino o astrazeneca o astrazeneca siamo italiani di serie b i vaccini pfizer e moderna sono gli unici che non consentono il contagio sei certo al 100 e allora perche non vaccinare tutti con essi x debellare covid ,0
21598,2021-04-18 09:51:50,daniele_manca,record di vaccini in italia 358mila in 24 ore utilizzato l 86 delle dosi oggi saranno distribuite 400 mila dosi del vaccino moderna caccia ,0
21599,2021-04-18 09:48:55,mrcfsn, non si puo continuare ad installare dubbi sui vaccini o peggio lasciare la scelta finali alle persone basata sul vecchio am blim blom c e un organizzazione mondiale nazionale che mi dice quale vaccino fare ,0
21600,2021-04-18 09:44:27,miconsentatwitt,marinella con tutto il rispetto penso tu non abbia capito nulla il rischio di morte per covid e infinitamente piu elevato rispetto al vaccino solo ieri piu di 400 morti per covid e zero per vaccini ,0
21603,2021-04-18 09:29:52,para607,record di vaccini in italia 358mila in 24 ore 16 regioni superano l obiettivo a un record di morti post vaccino  e torneremo in zona rossa  ,0
21606,2021-04-18 09:16:02,flavio540804595,autopsia trombosi addominale cosi e morto dopo il vaccino ,0
21609,2021-04-18 09:07:32,fm197544, cioe quali sarebbero i vaccini giusti e chi lo sapeva mesi fa tipo a novembre quando conte fu deriso per aver detto che probabilmente il natale ci avrebbe regalato il vaccino ,0
21613,2021-04-18 08:42:24,marco34779597, fate schifo sono invalito x patologie fisiche e mentali x uno sbaglio sulla domanda x vaccino dopo2 ore di attesa al freddo vengo cacciato come una bestia xke era solo x gli inabili 104 cosa mi rispondi sta gente ai centri di vaccini non hanno rispetto sono animali,0
21616,2021-04-18 08:33:41,marco34779597, vaccini da invalito ho confuso la domanda x il vaccino dopo 2ore di attese al freddo con la mia patologia sono stato cacciato come una bestia xke era x gli inabili con la 104 giusto x uno sbaglio essere trattato cosi meglio il suicidio che vivere in questo paese di merda,0
21617,2021-04-18 08:31:02,chiaravise,uno studio dice che il covid provoca la trombosi in misura molto maggiore di qualunque vaccino via ,0
21620,2021-04-18 07:30:51,fabiocarbone__,siete tutti matti impazziti una degenerazione di massa rivoglio la mia privacy rivoglio la liberta il vaccino dunque e obbligatorio intrappolati da dosi e sosi di vaccini ogni anno ,0
21659,2021-04-17 20:19:04,pimpi59,il portale per prenotare il vaccino per le classi 70 79 in toscana e stato aperto per 3 ore tre ore e chiaro che se non arrivano quantita molto elevate di vaccini finiremo tra un anno cosa ci fai con meno di 10 000 dosi az l altro giorno hanno messo in uso anche le riserve ,0
21661,2021-04-17 20:18:40,alfreaudi,autopsia trombosi addominale cosi e morto dopo il vaccino ,0
21720,2021-04-17 15:22:53,kiribiri1,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata il fatto quotidiano ,0
21704,2021-04-17 16:38:57,kokonews5,salvati e sommersi calenda azione roma sindaco letta rischiocalcolato draghi speranza gassman coprifuoco vaccini galli 17aprile ventaglidiparole vaccino memes ,0
21705,2021-04-17 16:25:45,clinicamenteb, la veridicita della mia affermazione e sotto i tuoi occhi morti in rsa a decine in tutto il mondo post vaccino reazioni allergiche e morte con trombosi nei giovani le terapie geniche a ricombinazione rna aprono le porte del sistema immunitario rendendolo vulnerabile,0
21706,2021-04-17 16:25:03,pagliacci8, guarda che non esiste una cura nemmeno per aids per l influenza vaiolo poliomielite le ultime due le abbiamo eliminate con i vaccini una cura deve funzionare al posto delle nostre difese mentre siamo indeboliti dalla malattia il vaccino invece ci rinforza le difese,0
21707,2021-04-17 16:23:08,giopuw,una considerazione terra terra una dose di vaccino astrazeneca costa 10 volte in meno di pfitzer secondo alcuni studi basta dimezzare la dose di astrazeneca per ridurre notevolmente il rischio trombosi cosi si spiega la guerra commerciale in corso ,0
21708,2021-04-17 16:22:04,massy11gsxr,oh oh aifa in italia 100 sono morti dopo il vaccino la maggioranza 76 aveva fatto pfizer il tempo vaccini ,0
21709,2021-04-17 16:21:35,umbriajournal_,francia casi trombosi tra over 60 con vaccino anti covid astrazeneca ,0
21710,2021-04-17 16:07:26,kokonews5,alpinitudine e rischio di escalation militare vaccinazioni vaccino rischiocalcolato draghi speranza gassman coprifuoco vaccini galli 17aprile ventaglidiparole covid19 memes ,0
21711,2021-04-17 15:55:30,pagliacci8, e quindi i vaccini sono l unica cura che funziona tieni conto che un malato perde giorno di lavoro contagia altri e poi deve fare un trattamento di piu dosi per essere conveniente una cura deve costare come il vaccino ed essere efficiente come esso nel prevenire la morte ,0
21714,2021-04-17 15:42:50,tulipsshades,mio padre si sarebbe dovuto fare il vaccino domani ma l hanno appena chiamato disdicendo tutto perche i vaccini non sono arrivati di sto passo non so quando ci vaccineremo tutti,0
21715,2021-04-17 15:36:34,activnews24,sono oltre 400 000 le dosi di vaccino moderna in arrivo nella serata di oggi all hub nazionale vaccini della difesa situato all interno dell aeroporto militare di pratica di mare il lotto verra distribuito alle regioni a partire da domani coronavirus covid19,0
21716,2021-04-17 15:32:07,marianodepersio,e gia la guerra per il mercato mondiale dei vaccini ed il profitto aifa in italia 100 sono morti dopo il vaccino la maggioranza 76 aveva fatto pfizer ,0
21717,2021-04-17 15:29:05,alessio24679284, ma basta con questo non ha sbagliato le previsioni ha sbagliato e di molto varianti non coperti dai vaccini il vaccino che funzionicchia variante inglese che doveva fare mille mila contaggi al giorno picco ancora non raggiunto 3 settimane fa tutto falso,0
21702,2021-04-17 16:40:47,rec24it,covid contagi e vaccini la situazione in puglia covid covid19 vaccinazioni moderna modernavaccine astrazeneca pfizer vaccino sputnik puglia emiliano lopalco lopalcointv lopalcotv vaccinicovid l articolo ,0
21724,2021-04-17 15:07:50,salutelab, trombosi piu rischi con il covid19 o con il vaccino la risposta ,0
21728,2021-04-17 14:48:15,surrexitvere, dipende da vaccino a vaccino non sono state usate per tutti i vaccini in commercio sono le piu usare ma mica le uniche ,0
21729,2021-04-17 14:48:08,activnews24,in francia si sono verificati tra il 2 e l 8 aprile altri 9 casi di trombosi e 2 di disturbi della coagulazione dopo il vaccino astrazeneca lo riferiscono le autorita sanitarie precisando che la media di eta si e alzata le reazioni hanno colpito soggetti non piu giovani,0
21730,2021-04-17 14:47:51,pazudaemon, la massoneria svedese che finora si era distinta mi scade sul vaccino eppure la svezia e molto poco popolata perche sfoltire la popolazione con i vaccini ,0
21731,2021-04-17 14:41:27,chilerminia,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata il fatto quotidiano,0
21732,2021-04-17 14:40:31,zgravita, men male ke qll di adesso ha calcolato tutto x le maledizioni ci vediamo dopo in mese dalla riapertura del governodeimigliori rischiocalcolato rischioragionato ristoratori ristoranti vaccini vaccino lockdown questononelockdown,0
21733,2021-04-17 14:31:50,giovannidalloli, quando l 8 novembre 2020 ugur sahin di biontech mi ha chiamato x dirmi il vaccino anti covid funziona avevo gia alle mie spalle anni di risultati positivi sugli animali con i vaccini per zika e l influenza per questo gli ho risposto eh si e non pazzesco funziona davvero ,0
21735,2021-04-17 14:23:55,cippali66502651, come il vaccino sperimentale mi sembra che anche la palombelli abbia capito perfettamente che sono vaccini sperimentali e li utilizzano sulla popolazione e fra tre anni finita sapremo i danni che hanno provocato cmq per il bene di tutti non siate egoisti vaccinatevi voi,0
21736,2021-04-17 14:20:35,successieuropei,loro non si piegano voi si governodellavergogna governodeipeggiori draghi greenpass vaccini vaccino covid19 covid19 coronavirus ,0
21703,2021-04-17 16:39:02,zjmsheart,mia nonna e andata a fare il vaccino si e allagata la struttura perche sta piovendo sono arrivati i vigili del fuoco per far evacuare tutti e i vaccini solo stati rimandati ahhhh che bella l italia,0
21700,2021-04-17 16:59:53,dannyricci2,sono minimo o casi di morte per trombosi dopo il vaccino premesso che un vaccino non dovrebbe uccidere ma degli effetti che potrebbe avere tra uno due tre anni non sapete nulla state sperimentando un farmaco sulle persone e questo e un crimine ,0
21664,2021-04-17 20:06:41,antogionata1,qual e la differenza tra fare una partita di calcetto in 10 persone senza mascherine piuttosto che allenarsi in palestra con mascherina  covid covid19 italia vaccini vaccino palestre,0
21665,2021-04-17 20:06:10,franco91701236,in cile ed in uk boom di contagi per varianti non coperte dal vaccino ergo non ne usciremo piu il richiamo sara annuale il covid e la nuova influenza psico socio economica eppure aspettano tutti i vaccini e quando si sveglieranno sara tardi ,0
21666,2021-04-17 20:06:02,francobaietti,in cile ed in uk boom di contagi per varianti non coperte dal vaccino ergo non ne usciremo piu il richiamo sara annuale il covid e la nuova influenza psico socio economica eppure aspettano tutti i vaccini e quando si sveglieranno sara tardi ,0
21670,2021-04-17 19:51:20,mauro_marenco,autopsia trombosi addominale cosi e morto dopo il vaccino imola oggi ,0
21672,2021-04-17 19:36:59,fpanichi, non salva vite diminuisce la circolazione del virus che nel 95 dei casi non ha effetti non capisco dove sia la contraddizione le vite le salvi con il vaccino e cure adeguate ma se non vaccini le persone a rischio puoi chiuderti in casa all infinito ma i morti rimangono no ,0
21678,2021-04-17 19:11:50,boezio_severino, francia 9 trombosi dopo astrazeneca profili diversi pubblicizzare effetti indesiderati per un vaccino spinge inevitabilmente verso l altro genetico come i cowboys sparavano spaventandole per indirizzare le mandrie di bestiame ,0
21683,2021-04-17 18:28:48,jenasnake,quanto di me e oro non si vende il resto disprezzato insieme all oro io lo daro a chi d oro s intende jose saramago affare da le poesie possibili valgo oro lo so vaccinicovid vaccino vaccini pfizer ,0
21684,2021-04-17 18:00:01,scimmiaintesta,astrazeneca il professore tedesco che studia le trombosi usare mezza dose di vaccino puo essere una soluzione va sperimentata che merde sperimentano sulla nostra pelle tutto questo vicenda e un esperimento ,0
21688,2021-04-17 17:52:02,delcesidio, il pfizer e il vaccino meno sicuro di tutti studio comparato in messico paese nel quale vengono utilizzate tutti i vaccini il piu sicuro e lo sputinilk,0
21690,2021-04-17 17:42:35,lanfraz, e possibile ma non capisco perche protocollo domiciliare efficace e vaccini dovrebbero escludersi a vicenda a mio parere e opportuno che almeno la fascia over 60 sia vaccinata poi eventualmente ci saranno anche le terapie es coloro nei quali il vaccino non e efficace ,0
21694,2021-04-17 17:26:50,egonmau, sono lontanissimo da lega e fratelli d italia e non faro il vaccino la guerra tra poveri e il capolavoro delle classi dominanti anche sul virus e sui vaccini ,0
21695,2021-04-17 17:21:33,reddevil927,negli usa sospendono il vaccino johnsonandjohnsonvaccine per 6 casi sospetti di trombosi su 6 milioni di vaccinazioni ma continuano a vendere come caramelle le armi che provocano 30 morti su 1 milione di abitanti che geni ,0
21696,2021-04-17 17:18:15,lanfraz, il problema e evitare la diffusione del contagio finche non hai una o piu soluzioni alternative vs malattia siano esse vaccini e o cure efficaci per tutti o quasi detto cio e comunque probabile che il vaccino riduca non annulli eh anche la trasmissione vedremo uk ,0
21697,2021-04-17 17:17:32,kokonews5,il cattivo gusto della satira pop vignettistiperlacostituzione vaccini vaccinazione 17aprile ventaglidiparole vaccino memes ,0
